sequence,window_time_ns,source_time_ns,rg_A,end_to_end_A,c1_contour_A,extension_fraction,shape_anisotropy,adjacent_stacks,nonadjacent_stacks,unstacked_neighbor_fraction,unstacked_any_fraction,syn_fraction,outward_projection_mean,nonlocal_contact_pairs,base_base_hbonds,all_interresidue_hbonds,max_DNA_bond_A
dT40,4.78,4.78,27.943585,74.671025,297.26473,0.25119369,0.68082539,4,6,0.825,0.4,0.35,0.018398522,27,0,3,1.6426882
dT40,4.79,4.79,27.566756,74.516503,299.33087,0.2489436,0.65814535,3,5,0.875,0.45,0.425,0.0016619611,28,1,6,1.6437786
dT40,4.8,4.8,27.688486,74.346702,296.60196,0.25066153,0.65841487,3,5,0.875,0.5,0.35,-0.01807186,29,1,5,1.6399669
dT40,4.81,4.81,27.381868,73.58943,297.09899,0.2476933,0.66575181,4,7,0.85,0.375,0.325,-0.021255176,27,1,6,1.6747284
dT40,4.82,4.82,27.768755,74.109572,295.53595,0.25076331,0.67814656,4,6,0.85,0.4,0.325,-0.016720847,25,1,6,1.6552186
dT40,4.83,4.83,27.770404,74.238127,295.00254,0.2516525,0.68219616,4,7,0.85,0.35,0.325,-0.0067172917,26,0,3,1.6384167
dT40,4.84,4.84,27.525307,73.517265,295.05812,0.24916198,0.67079288,4,7,0.85,0.45,0.3,-0.019654739,24,1,6,1.6395987
dT40,4.85,4.85,27.390034,72.888761,297.91787,0.24466058,0.67720927,4,6,0.85,0.375,0.4,-0.0042043371,23,1,3,1.6545316
dT40,4.86,4.86,27.812675,75.53467,294.83261,0.2561951,0.68173686,4,5,0.85,0.4,0.4,0.035190118,25,1,5,1.6330097
dT40,4.87,4.87,27.870146,76.387382,299.06631,0.25541955,0.67739534,3,6,0.875,0.4,0.275,0.033915994,26,1,4,1.6431771
dT40,4.88,4.88,28.036237,75.254389,292.88133,0.25694499,0.68797691,4,5,0.85,0.4,0.35,0.019610838,28,1,5,1.6641138
dT40,4.89,4.89,27.939957,75.57646,294.14508,0.256936,0.68109033,4,5,0.85,0.375,0.325,0.038146203,25,1,5,1.6577063
dT40,4.9,4.9,28.433556,78.94305,294.28408,0.26825457,0.69757176,3,6,0.875,0.5,0.325,0.019209927,25,1,3,1.6431434
dT40,4.91,4.91,28.161821,77.30568,297.63673,0.25973165,0.70570697,4,4,0.85,0.5,0.225,0.00034768833,29,1,2,1.6527502
dT40,4.92,4.92,28.296825,76.863511,296.335,0.25938046,0.69947407,4,4,0.85,0.55,0.3,-0.0047524263,25,0,3,1.6401768
dT40,4.93,4.93,28.314537,77.1575,291.86791,0.2643576,0.69992429,4,4,0.85,0.5,0.325,-0.02727599,27,1,5,1.653621
dT40,4.94,4.94,27.802428,75.390687,296.32023,0.25442301,0.70230744,4,4,0.85,0.55,0.325,-0.049033203,28,1,3,1.6638945
dT40,4.95,4.95,27.510514,74.325069,293.36052,0.25335744,0.70132352,4,5,0.85,0.5,0.275,-0.016701709,28,1,5,1.6316873
dT40,4.96,4.96,27.758766,74.647288,298.11169,0.2504004,0.70854118,3,5,0.85,0.45,0.35,-0.0074713364,29,1,5,1.6624848
dT40,4.97,4.97,27.732573,75.785682,291.97404,0.25956308,0.71451572,3,6,0.875,0.425,0.35,0.0047698917,28,1,4,1.6527349
dT40,4.98,4.98,27.409025,73.882657,296.31688,0.24933664,0.70800634,4,7,0.85,0.4,0.325,-0.0075103624,30,1,5,1.6438344
dT40,4.99,4.99,26.923893,72.836562,295.90545,0.24614809,0.7070128,3,6,0.875,0.525,0.325,0.0076736934,32,1,6,1.6491695
dT40,5,5,27.11852,73.496323,296.30269,0.24804474,0.70067182,4,6,0.85,0.425,0.275,0.016176974,31,1,5,1.6448393
