sequence,window_time_ns,source_time_ns,rg_A,end_to_end_A,c1_contour_A,extension_fraction,shape_anisotropy,adjacent_stacks,nonadjacent_stacks,unstacked_neighbor_fraction,unstacked_any_fraction,syn_fraction,outward_projection_mean,nonlocal_contact_pairs,base_base_hbonds,all_interresidue_hbonds,max_DNA_bond_A
dT40,4.46,4.46,27.25071,74.400691,295.96076,0.25138701,0.6795651,5,6,0.8,0.375,0.3,0.036279633,32,1,6,1.6418637
dT40,4.47,4.47,27.197889,74.381702,297.29877,0.25019176,0.67311245,5,6,0.8,0.45,0.325,0.015253379,33,0,5,1.6635175
dT40,4.48,4.48,27.409379,73.896488,296.33149,0.24937103,0.65876429,5,6,0.8,0.45,0.325,0.022001869,29,1,4,1.6757724
dT40,4.49,4.49,27.347181,73.885524,298.31363,0.24767733,0.65959795,5,6,0.8,0.4,0.275,0.018547858,30,2,6,1.6361017
dT40,4.5,4.5,27.061766,73.407583,297.19129,0.24700449,0.64731778,5,6,0.8,0.4,0.25,0.0044421962,29,0,5,1.6415086
dT40,4.51,4.51,26.833884,72.628476,296.95262,0.24457934,0.6329378,4,5,0.825,0.4,0.3,0.031371514,30,0,4,1.6535016
dT40,4.52,4.52,26.806113,72.54839,295.57417,0.24544902,0.64198187,4,7,0.825,0.35,0.275,0.017470338,31,1,3,1.6569726
dT40,4.53,4.53,26.613411,71.244583,299.15751,0.23815074,0.63855523,4,7,0.85,0.325,0.35,0.042741503,30,1,5,1.6429611
dT40,4.54,4.54,26.626514,72.31946,298.84759,0.24199445,0.62737048,4,7,0.85,0.375,0.325,0.045131837,30,0,4,1.6585786
dT40,4.55,4.55,26.77292,72.821272,297.45019,0.24481837,0.64928649,3,6,0.85,0.4,0.325,0.058978368,33,1,5,1.6473096
dT40,4.56,4.56,26.779123,72.473757,299.32556,0.24212351,0.63752932,3,6,0.85,0.35,0.225,0.067537008,31,0,3,1.643093
dT40,4.57,4.57,26.553065,71.239111,295.97455,0.24069337,0.64434592,4,6,0.85,0.4,0.35,0.057278402,30,1,3,1.6562947
dT40,4.58,4.58,26.554518,70.569439,299.70892,0.23545992,0.63669326,2,6,0.9,0.4,0.35,0.064275351,28,1,6,1.654513
dT40,4.59,4.59,26.320577,70.439946,301.2427,0.23383121,0.62629578,3,5,0.9,0.45,0.3,0.068678682,33,0,4,1.645486
dT40,4.6,4.6,26.832368,70.602879,301.3759,0.2342685,0.63822365,4,5,0.85,0.375,0.375,0.077222158,31,0,5,1.6560098
dT40,4.61,4.61,26.92239,71.491087,297.79402,0.24006891,0.65409761,1,7,0.95,0.45,0.375,0.057644712,29,1,4,1.6629921
dT40,4.62,4.62,27.028832,72.148825,300.05058,0.24045554,0.65513014,4,7,0.85,0.35,0.3,0.037706686,32,1,5,1.6356343
dT40,4.63,4.63,27.108025,71.908167,299.19657,0.24033754,0.64646163,4,6,0.85,0.45,0.325,0.055236116,28,1,7,1.6655163
dT40,4.64,4.64,26.906843,71.009582,300.77122,0.23609167,0.6346733,4,6,0.85,0.4,0.325,0.071504672,29,1,5,1.6508361
dT40,4.65,4.65,27.174336,70.782838,300.40241,0.23562673,0.64368621,4,4,0.85,0.55,0.275,0.046868927,30,1,6,1.634769
dT40,4.66,4.66,27.210345,72.702961,296.08751,0.24554552,0.65733731,4,6,0.85,0.4,0.3,0.051692686,29,1,4,1.6586231
dT40,4.67,4.67,27.41069,73.115627,298.61589,0.24484841,0.6596297,4,4,0.85,0.475,0.225,0.055860422,30,1,6,1.6379146
dT40,4.68,4.68,27.354241,72.990887,298.52138,0.24450807,0.66783464,2,7,0.9,0.475,0.175,0.043100231,27,1,5,1.6529392
dT40,4.69,4.69,27.259584,73.486083,296.785,0.24760714,0.67858917,5,5,0.8,0.4,0.275,0.037020957,31,1,5,1.6559316
dT40,4.7,4.7,27.363359,72.990244,296.50628,0.24616761,0.67891203,4,5,0.8,0.4,0.275,0.065799667,29,1,5,1.6530441
dT40,4.71,4.71,27.283843,72.668467,295.05611,0.24628695,0.67635528,4,5,0.825,0.45,0.3,0.042005463,28,1,6,1.6458999
dT40,4.72,4.72,27.311222,72.982323,296.09996,0.24647866,0.67902664,4,5,0.825,0.55,0.225,0.033100989,28,1,5,1.6380919
dT40,4.73,4.73,27.253753,71.990108,295.67134,0.24348017,0.67428237,5,6,0.8,0.35,0.25,0.045590508,28,0,6,1.657305
dT40,4.74,4.74,27.243887,71.256938,295.31167,0.24129402,0.66630953,3,7,0.9,0.45,0.25,0.074091765,28,0,5,1.6686179
dT40,4.75,4.75,26.944097,70.413397,295.72774,0.2381021,0.65930396,4,6,0.85,0.35,0.3,0.090176451,28,0,6,1.663066
dT40,4.76,4.76,27.281625,72.633579,295.24472,0.24601144,0.67081146,5,6,0.8,0.375,0.275,0.046640036,28,1,5,1.6398431
dT40,4.77,4.77,27.888556,74.77027,296.55737,0.2521275,0.68606368,2,6,0.9,0.525,0.3,0.036598855,26,1,5,1.6550844
dT40,4.78,4.78,27.943585,74.671025,297.26473,0.25119369,0.68082539,4,6,0.825,0.4,0.35,0.018398522,27,0,3,1.6426882
dT40,4.79,4.79,27.566756,74.516503,299.33087,0.2489436,0.65814535,3,5,0.875,0.45,0.425,0.0016619611,28,1,6,1.6437786
dT40,4.8,4.8,27.688486,74.346702,296.60196,0.25066153,0.65841487,3,5,0.875,0.5,0.35,-0.01807186,29,1,5,1.6399669
dT40,4.81,4.81,27.381868,73.58943,297.09899,0.2476933,0.66575181,4,7,0.85,0.375,0.325,-0.021255176,27,1,6,1.6747284
dT40,4.82,4.82,27.768755,74.109572,295.53595,0.25076331,0.67814656,4,6,0.85,0.4,0.325,-0.016720847,25,1,6,1.6552186
dT40,4.83,4.83,27.770404,74.238127,295.00254,0.2516525,0.68219616,4,7,0.85,0.35,0.325,-0.0067172917,26,0,3,1.6384167
dT40,4.84,4.84,27.525307,73.517265,295.05812,0.24916198,0.67079288,4,7,0.85,0.45,0.3,-0.019654739,24,1,6,1.6395987
dT40,4.85,4.85,27.390034,72.888761,297.91787,0.24466058,0.67720927,4,6,0.85,0.375,0.4,-0.0042043371,23,1,3,1.6545316
dT40,4.86,4.86,27.812675,75.53467,294.83261,0.2561951,0.68173686,4,5,0.85,0.4,0.4,0.035190118,25,1,5,1.6330097
dT40,4.87,4.87,27.870146,76.387382,299.06631,0.25541955,0.67739534,3,6,0.875,0.4,0.275,0.033915994,26,1,4,1.6431771
dT40,4.88,4.88,28.036237,75.254389,292.88133,0.25694499,0.68797691,4,5,0.85,0.4,0.35,0.019610838,28,1,5,1.6641138
dT40,4.89,4.89,27.939957,75.57646,294.14508,0.256936,0.68109033,4,5,0.85,0.375,0.325,0.038146203,25,1,5,1.6577063
dT40,4.9,4.9,28.433556,78.94305,294.28408,0.26825457,0.69757176,3,6,0.875,0.5,0.325,0.019209927,25,1,3,1.6431434
dT40,4.91,4.91,28.161821,77.30568,297.63673,0.25973165,0.70570697,4,4,0.85,0.5,0.225,0.00034768833,29,1,2,1.6527502
dT40,4.92,4.92,28.296825,76.863511,296.335,0.25938046,0.69947407,4,4,0.85,0.55,0.3,-0.0047524263,25,0,3,1.6401768
dT40,4.93,4.93,28.314537,77.1575,291.86791,0.2643576,0.69992429,4,4,0.85,0.5,0.325,-0.02727599,27,1,5,1.653621
dT40,4.94,4.94,27.802428,75.390687,296.32023,0.25442301,0.70230744,4,4,0.85,0.55,0.325,-0.049033203,28,1,3,1.6638945
dT40,4.95,4.95,27.510514,74.325069,293.36052,0.25335744,0.70132352,4,5,0.85,0.5,0.275,-0.016701709,28,1,5,1.6316873
dT40,4.96,4.96,27.758766,74.647288,298.11169,0.2504004,0.70854118,3,5,0.85,0.45,0.35,-0.0074713364,29,1,5,1.6624848
dT40,4.97,4.97,27.732573,75.785682,291.97404,0.25956308,0.71451572,3,6,0.875,0.425,0.35,0.0047698917,28,1,4,1.6527349
dT40,4.98,4.98,27.409025,73.882657,296.31688,0.24933664,0.70800634,4,7,0.85,0.4,0.325,-0.0075103624,30,1,5,1.6438344
dT40,4.99,4.99,26.923893,72.836562,295.90545,0.24614809,0.7070128,3,6,0.875,0.525,0.325,0.0076736934,32,1,6,1.6491695
dT40,5,5,27.11852,73.496323,296.30269,0.24804474,0.70067182,4,6,0.85,0.425,0.275,0.016176974,31,1,5,1.6448393
